"","fishstock","AssessmentYear","Year","recruitment","high_recruitment","low_recruitment","low_SSB","SSB","high_SSB","catches","landings","discards","low_F","F","high_F","StockPublishNote","Purpose","Fage","recruitment_age","units","stockSizeDescription","stockSizeUnits","fishingPressureDescription","fishingPressureUnits"
"5595","ple.27.89a",2019,2013,NA,NA,NA,NA,NA,NA,NA,196,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA
"5596","ple.27.89a",2019,2014,NA,NA,NA,NA,NA,NA,NA,220,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA
"5597","ple.27.89a",2019,2015,NA,NA,NA,NA,NA,NA,NA,193,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA
"5598","ple.27.89a",2019,2016,NA,NA,NA,NA,NA,NA,NA,173,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA
"5599","ple.27.89a",2019,2017,NA,NA,NA,NA,NA,NA,NA,134,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA
"5600","ple.27.89a",2019,2018,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA
"5601","pok.27.1-2",2018,1960,85698,136061,53976,"341116",461034,623109,133515,133515,NA,"0.198","0.276",0.385,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5602","pok.27.1-2",2018,1961,113076,170954,74793,"339954",455183,609470,105951,105951,NA,"0.172","0.234",0.318,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5603","pok.27.1-2",2018,1962,201627,303289,134042,"346084",459180,609233,120707,120707,NA,"0.173","0.234",0.315,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5604","pok.27.1-2",2018,1963,270041,405725,179734,"346423",455083,597826,148627,148627,NA,"0.185","0.248",0.331,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5605","pok.27.1-2",2018,1964,82519,125104,54429,"368341",476993,617696,197426,197426,NA,"0.214","0.284",0.377,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5606","pok.27.1-2",2018,1965,253911,381196,169127,"401953",515080,660045,185600,185600,NA,"0.219","0.29",0.384,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5607","pok.27.1-2",2018,1966,133781,200292,89356,"370558",477779,616024,203788,203788,NA,"0.225","0.299",0.395,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5608","pok.27.1-2",2018,1967,175857,263885,117194,"383630",490630,627475,181326,181326,NA,"0.209","0.278",0.37,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5609","pok.27.1-2",2018,1968,143659,215236,95885,"367881",471425,604114,110247,110247,NA,"0.151","0.202",0.27,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5610","pok.27.1-2",2018,1969,258934,389690,172052,"406826",511093,642083,140060,140060,NA,"0.147","0.195",0.26,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5611","pok.27.1-2",2018,1970,223572,335056,149182,"457468",563897,695088,264924,264924,NA,"0.236","0.307",0.4,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5612","pok.27.1-2",2018,1971,229531,342298,153914,"453731",553344,674826,241272,241272,NA,"0.252","0.325",0.42,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5613","pok.27.1-2",2018,1972,152147,226648,102135,"444198",537655,650776,214334,214334,NA,"0.249","0.321",0.412,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5614","pok.27.1-2",2018,1973,201465,300395,135116,"447905",536480,642571,213859,213859,NA,"0.28","0.358",0.457,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5615","pok.27.1-2",2018,1974,100037,149832,66791,"411138",490485,585144,264121,264121,NA,"0.379","0.479",0.605,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5616","pok.27.1-2",2018,1975,167059,249493,111861,"334033",397311,472575,233453,233453,NA,"0.428","0.538",0.676,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5617","pok.27.1-2",2018,1976,215953,323463,144177,"235536",281954,337520,242486,242486,NA,"0.455","0.571",0.716,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5618","pok.27.1-2",2018,1977,200284,299057,134134,"175137",210379,252711,182817,182817,NA,"0.398","0.501",0.631,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5619","pok.27.1-2",2018,1978,134556,201171,89999,"158604",189312,225965,155464,155464,NA,"0.442","0.553",0.693,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5620","pok.27.1-2",2018,1979,196477,293286,131623,"142952",170721,203884,164680,164680,NA,"0.47","0.588",0.735,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5621","pok.27.1-2",2018,1980,118209,176331,79245,"126070",150628,179969,144554,144554,NA,"0.451","0.565",0.706,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5622","pok.27.1-2",2018,1981,225130,338647,149665,"128899",154839,185999,175540,175540,NA,"0.446","0.559",0.699,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5623","pok.27.1-2",2018,1982,130153,194966,86885,"113307",136079,163428,168034,168034,NA,"0.443","0.557",0.699,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5624","pok.27.1-2",2018,1983,102947,154514,68590,"133417",161606,195751,156936,156936,NA,"0.485","0.605",0.755,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5625","pok.27.1-2",2018,1984,92099,138951,61045,"120719",145847,176205,158786,158786,NA,"0.576","0.715",0.888,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5626","pok.27.1-2",2018,1985,101179,152334,67202,"92093",110963,133699,107183,107183,NA,"0.511","0.638",0.797,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5627","pok.27.1-2",2018,1986,183509,276777,121671,"69244",83531,100765,67396,67396,NA,"0.435","0.546",0.684,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5628","pok.27.1-2",2018,1987,144244,215330,96625,"59952",72188,86922,92391,92391,NA,"0.496","0.615",0.764,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5629","pok.27.1-2",2018,1988,82391,124354,54589,"72793",88213,106900,114242,114242,NA,"0.485","0.604",0.751,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5630","pok.27.1-2",2018,1989,77101,116657,50958,"79776",102840,132574,122817,122817,NA,"0.386","0.487",0.615,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5631","pok.27.1-2",2018,1990,84618,129070,55476,"95190",119244,149376,95848,95848,NA,"0.438","0.551",0.693,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5632","pok.27.1-2",2018,1991,220936,333203,146495,"94048",114724,139945,107327,107327,NA,"0.406","0.512",0.645,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5633","pok.27.1-2",2018,1992,284270,427487,189034,"79718",94913,113003,127604,127604,NA,"0.485","0.606",0.757,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5634","pok.27.1-2",2018,1993,215134,320221,144534,"80800",97008,116468,154903,154903,NA,"0.426","0.534",0.669,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5635","pok.27.1-2",2018,1994,154347,225436,105675,"119596",147107,180947,146950,146950,NA,"0.377","0.477",0.602,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5636","pok.27.1-2",2018,1995,281138,414229,190809,"157690",195938,243464,168378,168378,NA,"0.291","0.371",0.473,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5637","pok.27.1-2",2018,1996,159831,233706,109308,"200418",245151,299869,171348,171348,NA,"0.281","0.359",0.458,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5638","pok.27.1-2",2018,1997,162640,237232,111501,"200247",243935,297155,143629,143629,NA,"0.198","0.256",0.331,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5639","pok.27.1-2",2018,1998,103916,151017,71505,"240214",292424,355981,153327,153327,NA,"0.196","0.254",0.33,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5640","pok.27.1-2",2018,1999,240133,349157,165152,"250630",308820,380520,150375,150375,NA,"0.196","0.255",0.332,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5641","pok.27.1-2",2018,2000,155717,226116,107236,"300545",369761,454917,135928,135928,NA,"0.173","0.225",0.294,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5642","pok.27.1-2",2018,2001,212680,306324,147663,"309762",376061,456549,135853,135853,NA,"0.151","0.197",0.256,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5643","pok.27.1-2",2018,2002,336689,474438,238935,"377505",451408,539778,154870,154870,NA,"0.146","0.189",0.246,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5644","pok.27.1-2",2018,2003,147218,208159,104117,"372690",441867,523885,161592,161592,NA,"0.141","0.183",0.237,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5645","pok.27.1-2",2018,2004,146785,209205,102989,"445730",524070,616179,164636,164636,NA,"0.136","0.178",0.231,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5646","pok.27.1-2",2018,2005,402895,569800,284880,"511193",603218,711811,178568,178568,NA,"0.163","0.211",0.274,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5647","pok.27.1-2",2018,2006,71788,101079,50985,"456056",535534,628862,212822,212822,NA,"0.194","0.251",0.324,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5648","pok.27.1-2",2018,2007,105499,147746,75333,"463821",542961,635603,199008,199008,NA,"0.205","0.264",0.34,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5649","pok.27.1-2",2018,2008,186012,260441,132853,"394572",468568,556441,184740,184740,NA,"0.26","0.333",0.426,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5650","pok.27.1-2",2018,2009,135048,188511,96748,"302383",359510,427431,161853,161853,NA,"0.274","0.347",0.44,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5651","pok.27.1-2",2018,2010,254192,354092,182476,"274898",326226,387139,194837,194837,NA,"0.3","0.381",0.483,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5652","pok.27.1-2",2018,2011,108793,153675,77018,"245263",292297,348349,156716,156716,NA,"0.294","0.376",0.48,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5653","pok.27.1-2",2018,2012,140590,196946,100361,"251761",300713,359182,160865,160865,NA,"0.277","0.354",0.454,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5654","pok.27.1-2",2018,2013,200217,280769,142775,"264765",322562,392976,131806,131806,NA,"0.228","0.295",0.382,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5655","pok.27.1-2",2018,2014,98665,138660,70206,"282330",348389,429903,132005,132005,NA,"0.207","0.27",0.352,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5656","pok.27.1-2",2018,2015,144280,204071,102008,"284613",357411,448829,131845,131845,NA,"0.199","0.263",0.347,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5657","pok.27.1-2",2018,2016,203897,297678,139660,"303559",391081,503838,140392,140392,NA,"0.198","0.269",0.366,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5658","pok.27.1-2",2018,2017,137704,220745,85901,"289892",387061,516802,146221,146221,NA,"0.18","0.259",0.372,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5659","pok.27.1-2",2018,2018,157722,NA,NA,NA,383022,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5660","pok.27.3a46",2018,1967,141195,198644,100361,"120694",152662,193098,126743,113751,12992,"0.274","0.351",0.45,"Stock published","InitAdvice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5661","pok.27.3a46",2018,1967,141634,198562,101027,"120753",152269,192011,126743,113751,12992,"0.275","0.352",0.451,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F",NA
"5662","pok.27.3a46",2018,1968,160774,221869,116503,"169302",210379,261422,109144,88326,20818,"0.231","0.295",0.376,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F",NA
"5663","pok.27.3a46",2018,1968,161380,223292,116634,"168878",210375,262069,109144,88326,20818,"0.232","0.296",0.377,"Stock published","InitAdvice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5664","pok.27.3a46",2018,1969,283452,392361,204774,"224872",276532,340060,150301,130588,19713,"0.258","0.321",0.4,"Stock published","InitAdvice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5665","pok.27.3a46",2018,1969,285586,394387,206800,"225353",276541,339356,150301,130588,19713,"0.258","0.321",0.399,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F",NA
"5666","pok.27.3a46",2018,1970,293348,403754,213132,"285601",345552,418086,270779,234962,35817,"0.281","0.345",0.425,"Stock published","InitAdvice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5667","pok.27.3a46",2018,1970,294056,403552,214270,"286357",345843,417686,270779,234962,35817,"0.281","0.346",0.425,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F",NA
"5668","pok.27.3a46",2018,1971,352835,480896,258877,"381603",460416,555507,309202,265381,43821,"0.308","0.375",0.458,"Stock published","InitAdvice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5669","pok.27.3a46",2018,1971,355133,482820,261214,"382975",461307,555659,309202,265381,43821,"0.306","0.373",0.456,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F",NA
"5670","pok.27.3a46",2018,1972,223804,302158,165769,"409662",490378,586997,296444,261877,34567,"0.334","0.404",0.49,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F",NA
"5671","pok.27.3a46",2018,1972,224485,303853,165849,"407623",488655,585796,296444,261877,34567,"0.336","0.407",0.492,"Stock published","InitAdvice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5672","pok.27.3a46",2018,1973,200806,270863,148869,"436804",522801,625728,275150,242499,32651,"0.356","0.429",0.517,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F",NA
"5673","pok.27.3a46",2018,1973,201431,272487,148905,"434189",520346,623599,275150,242499,32651,"0.359","0.432",0.52,"Stock published","InitAdvice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5674","pok.27.3a46",2018,1974,199109,268946,147406,"485046",577818,688333,337025,298351,38674,"0.416","0.495",0.591,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F",NA
"5675","pok.27.3a46",2018,1974,199862,270765,147526,"482417",575211,685854,337025,298351,38674,"0.417","0.497",0.593,"Stock published","InitAdvice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5676","pok.27.3a46",2018,1975,234681,315416,174611,"433705",517789,618175,304619,271584,33035,"0.449","0.534",0.635,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F",NA
"5677","pok.27.3a46",2018,1975,235293,316988,174653,"431689",515979,616727,304619,271584,33035,"0.45","0.535",0.636,"Stock published","InitAdvice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5678","pok.27.3a46",2018,1976,401577,551786,292259,"331488",398544,479165,423416,343967,79449,"0.502","0.598",0.711,"Stock published","InitAdvice","4-7",3,"tonnes","SSB","tonnes","F","per year"
"5679","pok.27.3a46",2018,1976,405791,554940,296728,"332756",399583,479832,423416,343967,79449,"0.503","0.599",0.713,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F",NA
"5680","pok.27.3a46",2018,1977,149467,202323,110420,"270640",325477,391425,239915,216395,23520,"0.489","0.59",0.71,"Stock published","Advice","4-7",3,"tonnes","SSB","tonnes","F",NA
"5681","pok.27.3a46",2018,1977,150029,203726,110486,"269785",325066,391675,239915,216395,23520,"0.488","0.587",0.706,"Stock published","InitAdvice","4-7",3,"tonnes","SSB","tonnes","F","per year"
